Id,Weekly_Sales
18_74_2013-07-26,14636.219419887448
18_79_2012-11-02,35503.0278637863
18_79_2012-11-09,7695.658617668726
18_79_2012-11-16,14377.015710469672
18_79_2012-11-23,9962.080451123424
18_79_2012-11-30,1945.4304556425836
18_79_2012-12-07,989.831791931109
18_79_2012-12-14,9633.038119692617
18_79_2012-12-21,5109.235657279014
18_79_2012-12-28,2408.1985208511087
18_79_2013-01-04,6801.711259786749
18_79_2013-01-11,8575.677121159692
18_79_2013-01-18,21758.413771137013
18_79_2013-01-25,3189.682924846528
18_79_2013-02-01,2283.6371865835267
18_79_2013-02-08,60158.58468947714
18_79_2013-02-15,57148.82382817825
18_79_2013-02-22,-751.7048376269881
18_79_2013-03-01,7036.182057489959
18_79_2013-03-08,4791.0932535088705
18_79_2013-03-15,21847.229874179633
18_79_2013-03-22,10513.638555565625
18_79_2013-03-29,2116.968376832165
18_79_2013-04-05,2172.3499512454523
18_79_2013-04-12,-445.1917673238175
18_79_2013-04-19,6645.221522920607
18_79_2013-04-26,2606.3986831655316
18_79_2013-05-03,4977.169076439219
18_79_2013-05-10,64.31424521492178
18_79_2013-05-17,49.37088020402326
18_79_2013-05-24,6109.15624366997
18_79_2013-05-31,6598.479031941712
18_79_2013-06-07,49142.89236399898
18_79_2013-06-14,21811.960266288363
18_79_2013-06-21,21980.82978013427
18_79_2013-06-28,-329.58351703941344
18_79_2013-07-05,13329.249097083342
18_79_2013-07-12,15940.342338673367
18_79_2013-07-19,1706.3686854714801
18_79_2013-07-26,2294.849705625997
18_80_2012-11-02,16002.763540729838
18_80_2012-11-09,24121.19565766475
18_80_2012-11-16,23399.7912993945
18_80_2012-11-23,70201.31567031314
18_80_2012-11-30,2666.399534088267
18_80_2012-12-07,9231.743323632896
18_80_2012-12-14,58333.32392413599
18_80_2012-12-21,7069.970194726323
18_80_2012-12-28,917.94937540233
18_80_2013-01-04,15112.357118632199
18_80_2013-01-11,61043.7411122763
18_80_2013-01-18,10367.694846957369
18_80_2013-01-25,31476.48250092062
18_80_2013-02-01,13029.217370135633
18_80_2013-02-08,3676.7065327825458
18_80_2013-02-15,26247.679645287964
18_80_2013-02-22,33056.31356538455
18_80_2013-03-01,14866.901175200172
18_80_2013-03-08,14234.028670038666
18_80_2013-03-15,16438.833187985612
18_80_2013-03-22,3312.389444653108
18_80_2013-03-29,41668.23920419037
18_80_2013-04-05,18551.34488465171
18_80_2013-04-12,10660.21017864042
18_80_2013-04-19,11103.037837703632
18_80_2013-04-26,2275.0918734536444
18_80_2013-05-03,1751.6379061528346
18_80_2013-05-10,6717.795609176854
18_80_2013-05-17,3906.916893437925
18_80_2013-05-24,14369.54010548093
18_80_2013-05-31,34750.119145879755
18_80_2013-06-07,5767.890406030666
18_80_2013-06-14,13525.66436637532
18_80_2013-06-21,8311.643123444432
18_80_2013-06-28,1208.9573660520205
18_80_2013-07-05,430.55380806450745
18_80_2013-07-12,10565.353784512869
18_80_2013-07-19,5417.918233501047
18_80_2013-07-26,1559.2127934305977
18_81_2012-11-02,6452.86246273621
18_81_2012-11-09,6583.395606602245
18_81_2012-11-16,21819.976374734044
18_81_2012-11-23,3200.375501536879
18_81_2012-11-30,1424.2911429130368
18_81_2012-12-07,60881.086273220244
18_81_2012-12-14,56413.14609556096
18_81_2012-12-21,-2234.254408570371
18_81_2012-12-28,6373.395421871952
18_81_2013-01-04,4316.765260464971
18_81_2013-01-11,20333.206286675882
18_81_2013-01-18,8929.810786930866
18_81_2013-01-25,1785.466000361904
18_81_2013-02-01,1804.5025220009607
18_81_2013-02-08,-718.3707056747669
18_81_2013-02-15,6491.961147921699
18_81_2013-02-22,1922.882043996749
18_81_2013-03-01,5491.039446571653
18_81_2013-03-08,-131.8978260416836
18_81_2013-03-15,47.25562177110345
18_81_2013-03-22,5788.316418493487
18_81_2013-03-29,6165.742509626375
18_81_2013-04-05,43134.868817744995
18_81_2013-04-12,21475.77170404682
18_81_2013-04-19,23855.346758344505
18_81_2013-04-26,-292.31215100948265
18_81_2013-05-03,13673.412198749154
18_81_2013-05-10,15221.079306023708
18_81_2013-05-17,2602.8524619253853
18_81_2013-05-24,2312.0649336528113
18_81_2013-05-31,17340.948484090124
18_81_2013-06-07,24514.267039609367
18_81_2013-06-14,26684.094373077492
18_81_2013-06-21,68568.88446394862
18_81_2013-06-28,3149.7301052086477
18_81_2013-07-05,7775.758715964829
18_81_2013-07-12,58379.223447526274
18_81_2013-07-19,8504.038068328064
18_81_2013-07-26,678.3183432784065
18_82_2012-11-02,14912.379909802923
18_82_2012-11-09,60425.3461220461
18_82_2012-11-16,12951.544796553759
18_82_2012-11-23,30370.20390359778
18_82_2012-11-30,10097.29126113712
18_82_2012-12-07,3445.6383828998432
18_82_2012-12-14,23640.357683781367
18_82_2012-12-21,30133.41867763508
18_82_2012-12-28,17517.18232456476
18_82_2013-01-04,14918.215518891288
18_82_2013-01-11,16223.289838233432
18_82_2013-01-18,3329.061946640871
18_82_2013-01-25,38837.45156765971
18_82_2013-02-01,18939.839904562003
18_82_2013-02-08,8453.487180250571
18_82_2013-02-15,11785.671695430789
18_82_2013-02-22,1938.7254286339355
18_82_2013-03-01,7259.521254944341
18_82_2013-03-08,3173.8299492577125
18_82_2013-03-15,13828.288274533785
18_82_2013-03-22,33465.14872210415
18_82_2013-03-29,5961.32471066875
18_82_2013-04-05,14240.566436152567
18_82_2013-04-12,9635.50292713479
18_82_2013-04-19,1455.331924594281
18_82_2013-04-26,670.0426105016285
18_82_2013-05-03,9731.924419597002
18_82_2013-05-10,5167.0375869888085
18_82_2013-05-17,2340.1270302466323
18_82_2013-05-24,7532.94467603341
18_82_2013-05-31,7616.791948118703
18_82_2013-06-07,21905.1186667401
18_82_2013-06-14,3076.3349555976556
18_82_2013-06-21,2030.902003340531
18_82_2013-06-28,57581.40047641624
18_82_2013-07-05,53110.739098359896
18_82_2013-07-12,-2154.7272403314464
18_82_2013-07-19,7590.0999888215465
18_82_2013-07-26,4049.826590231059
18_83_2012-11-02,21074.108226483648
18_83_2012-11-09,9729.957034480169
18_83_2012-11-16,1360.0938803899824
18_83_2012-11-23,1996.4696550952876
18_83_2012-11-30,-896.4560814302918
18_83_2012-12-07,6234.086004533696
18_83_2012-12-14,2136.80504929365
18_83_2012-12-21,4452.3407539385635
18_83_2012-12-28,-293.21031600925227
18_83_2013-01-04,-289.6647787619399
18_83_2013-01-11,5113.267343885927
18_83_2013-01-18,6342.607084263881
18_83_2013-01-25,41842.52196907508
18_83_2013-02-01,19762.39742486502
18_83_2013-02-08,22212.708916310774
18_83_2013-02-15,-1096.7038464916545
18_83_2013-02-22,13375.621439831048
18_83_2013-03-01,14122.448738572313
18_83_2013-03-08,1921.2017838517095
18_83_2013-03-15,1862.2016806358079
18_83_2013-03-22,14885.48596932159
18_83_2013-03-29,20797.67453038502
18_83_2013-04-05,21192.295750992133
18_83_2013-04-12,71191.77024752171
18_83_2013-04-19,2425.889277831505
18_83_2013-04-26,6301.930773960454
18_83_2013-05-03,58767.028455893946
18_83_2013-05-10,6332.773481718099
18_83_2013-05-17,286.12421152287095
18_83_2013-05-24,15467.212091629382
18_83_2013-05-31,61261.98072544547
18_83_2013-06-07,15755.596960079249
18_83_2013-06-14,30385.699887335308
18_83_2013-06-21,13049.52480405547
18_83_2013-06-28,3724.732543203108
18_83_2013-07-05,25497.389192287457
18_83_2013-07-12,29444.59982361186
18_83_2013-07-19,18389.44304463998
18_83_2013-07-26,13742.461382017871
18_85_2012-11-02,14872.138149430119
18_85_2012-11-09,3231.3066814005
18_85_2012-11-16,38191.0403147604
18_85_2012-11-23,18798.92807769591
18_85_2012-11-30,9788.003375587054
18_85_2012-12-07,10985.898638401079
18_85_2012-12-14,4050.0422075024126
18_85_2012-12-21,1705.7631355358474
18_85_2012-12-28,6391.303938263401
18_85_2013-01-04,4113.1788640303785
18_85_2013-01-11,12815.743884591451
18_85_2013-01-18,33991.33598786032
18_85_2013-01-25,7110.4343771449385
18_85_2013-02-01,13318.950158386911
18_85_2013-02-08,8670.948693152885
18_85_2013-02-15,1413.3676859612299
18_85_2013-02-22,359.5172994808045
18_85_2013-03-01,10286.760840125295
18_85_2013-03-08,5312.041530869235
18_85_2013-03-15,2345.954058201534
18_85_2013-03-22,6779.597640224849
18_85_2013-03-29,7834.211182742331
18_85_2013-04-05,21707.9826116991
18_85_2013-04-12,3340.959002277754
18_85_2013-04-19,1555.4917119568058
18_85_2013-04-26,58158.94164737758
18_85_2013-05-03,53091.93642336692
18_85_2013-05-10,-2685.966870295073
18_85_2013-05-17,6377.782385371825
18_85_2013-05-24,4303.096982083634
18_85_2013-05-31,21504.796327352
18_85_2013-06-07,10157.343191486125
18_85_2013-06-14,2036.312808661074
18_85_2013-06-21,1762.2988566947854
18_85_2013-06-28,-733.8679660376333
18_85_2013-07-05,6346.409356596093
18_85_2013-07-12,2066.930051481672
18_85_2013-07-19,4820.26338238168
18_85_2013-07-26,-202.95201708541262
18_87_2012-11-02,-24.66820590364541
18_87_2012-11-09,5777.444785316244
18_87_2012-11-16,6182.079952595817
18_87_2012-11-23,41357.4654260969
18_87_2012-11-30,20462.861824823067
18_87_2012-12-07,21450.797269261588
18_87_2012-12-14,-744.8264564298365
18_87_2012-12-21,12626.820307924843
18_87_2012-12-28,15233.904890051512
18_87_2013-01-04,1603.789051781341
18_87_2013-01-11,2091.5867156996815
18_87_2013-01-18,14952.865299734327
18_87_2013-01-25,21319.487207424703
18_87_2013-02-01,21508.303882140466
18_87_2013-02-08,67791.68092152881
18_87_2013-02-15,1759.309615751761
18_87_2013-02-22,8145.103591700676
18_87_2013-03-01,58087.92619026142
18_87_2013-03-08,7548.4585541238575
18_87_2013-03-15,507.7910661508505
18_87_2013-03-22,12738.327095870633
18_87_2013-03-29,58250.43898488764
18_87_2013-04-05,12318.889243773127
18_87_2013-04-12,28262.15526894156
18_87_2013-04-19,11590.751552628364
18_87_2013-04-26,3264.419316664934
18_87_2013-05-03,23475.119980107982
18_87_2013-05-10,30536.46879344166
18_87_2013-05-17,16556.138318606703
18_87_2013-05-24,15756.542244977189
18_87_2013-05-31,17042.974843049116
18_87_2013-06-07,3371.75481900611
18_87_2013-06-14,39509.82447476874
18_87_2013-06-21,17343.022129093726
18_87_2013-06-28,13059.082997414802
18_87_2013-07-05,11219.416615439175
18_87_2013-07-12,945.6582166255046
18_87_2013-07-19,1596.3163377184762
18_87_2013-07-26,6845.568678332762
18_90_2012-11-02,3746.8405294120284
18_90_2012-11-09,14155.072336982092
18_90_2012-11-16,34136.23200034306
18_90_2012-11-23,5928.213674313654
18_90_2012-11-30,13383.685911628287
18_90_2012-12-07,6490.9649794130655
18_90_2012-12-14,1235.3943778945943
18_90_2012-12-21,340.8146680906655
18_90_2012-12-28,9614.634659197289
18_90_2013-01-04,5203.438238824812
18_90_2013-01-11,1938.47792248241
18_90_2013-01-18,6775.884100819692
18_90_2013-01-25,6991.861814723587
18_90_2013-02-01,19518.342798980808
18_90_2013-02-08,2662.600758274044
18_90_2013-02-15,1256.3472955553127
18_90_2013-02-22,54419.98214928984
18_90_2013-03-01,54162.7727632983
18_90_2013-03-08,-1684.3970623230575
18_90_2013-03-15,6488.0135731472055
18_90_2013-03-22,3909.919273858785
18_90_2013-03-29,21193.15661388423
18_90_2013-04-05,10380.302868386763
18_90_2013-04-12,1402.3008639007512
18_90_2013-04-19,1848.5767640262784
18_90_2013-04-26,-457.4233285002783
18_90_2013-05-03,5532.323265575453
18_90_2013-05-10,1268.1548815778704
18_90_2013-05-17,5294.466725664328
18_90_2013-05-24,-81.78531343805159
18_90_2013-05-31,166.53965286023626
18_90_2013-06-07,4947.270397575385
18_90_2013-06-14,6227.6840753073375
18_90_2013-06-21,40707.30744873578
18_90_2013-06-28,20423.95390795622
18_90_2013-07-05,21500.30091949648
18_90_2013-07-12,-220.76043421304453
18_90_2013-07-19,12011.450500224659
18_90_2013-07-26,14298.940134529521
18_91_2012-11-02,1309.8333707289596
18_91_2012-11-09,1549.476162674807
18_91_2012-11-16,16580.95202500581
18_91_2012-11-23,22805.505939848706
18_91_2012-11-30,21696.675299718052
18_91_2012-12-07,60647.00886062126
18_91_2012-12-14,3233.082589230041
18_91_2012-12-21,6681.841649191826
18_91_2012-12-28,56811.976945095455
18_91_2013-01-04,7140.834995694125
18_91_2013-01-11,1493.530488820965
18_91_2013-01-18,13623.362267570508
18_91_2013-01-25,62756.89121417273
18_91_2013-02-01,20346.7653799872
18_91_2013-02-08,31420.289533516014
18_91_2013-02-15,12254.036517180026
18_91_2013-02-22,3745.4463196897254
18_91_2013-03-01,27500.419102680284
18_91_2013-03-08,32326.190886907098
18_91_2013-03-15,17865.71087336875
18_91_2013-03-22,15313.85626653732
18_91_2013-03-29,22199.612189905492
18_91_2013-04-05,4394.365366963411
18_91_2013-04-12,40233.36605693189
18_91_2013-04-19,20273.07450003814
18_91_2013-04-26,18375.558020408567
18_91_2013-05-03,11449.134937366289
18_91_2013-05-10,-304.22694083885915
18_91_2013-05-17,2367.750572790456
18_91_2013-05-24,8763.41624800625
18_91_2013-05-31,4334.241411597413
18_91_2013-06-07,14784.436137383673
18_91_2013-06-14,34773.09210686935
18_91_2013-06-21,6726.782267974136
18_91_2013-06-28,14288.589714902662
18_91_2013-07-05,8055.543280127435
18_91_2013-07-12,1761.908193328783
18_91_2013-07-19,575.0213854932908
18_91_2013-07-26,10911.20105150033
18_92_2012-11-02,6410.131036524486
18_92_2012-11-09,3944.0778037557616
18_92_2012-11-16,8516.221519594825
18_92_2012-11-23,9693.909018338867
18_92_2012-11-30,22199.63362542853
18_92_2012-12-07,3472.8425664257534
18_92_2012-12-14,1554.928232105235
18_92_2012-12-21,61689.417912944016
18_92_2012-12-28,54362.65961699964
18_92_2013-01-04,-1749.6092617537322
18_92_2013-01-11,6851.508235878234
18_92_2013-01-18,4423.627114972803
18_92_2013-01-25,22783.055120209367
18_92_2013-02-01,9372.530554633073
18_92_2013-02-08,1463.693487466536
18_92_2013-02-15,2397.0900473871216
18_92_2013-02-22,-287.5930945185634
18_92_2013-03-01,6470.031291576663
18_92_2013-03-08,2066.7183095854944
18_92_2013-03-15,6728.091378575477
18_92_2013-03-22,167.69056849114256
18_92_2013-03-29,124.95200117048796
18_92_2013-04-05,5407.358755642882
18_92_2013-04-12,7049.114443313335
18_92_2013-04-19,43055.546033220315
18_92_2013-04-26,22793.245115614107
18_92_2013-05-03,24926.553883445657
18_92_2013-05-10,549.5454891163323
18_92_2013-05-17,14454.543026407804
18_92_2013-05-24,15419.761327706025
18_92_2013-05-31,3858.7255042574184
18_92_2013-06-07,2402.645965107563
18_92_2013-06-14,19605.847930541848
18_92_2013-06-21,24512.04480072016
18_92_2013-06-28,24833.446017178954
18_92_2013-07-05,71262.25011042313
18_92_2013-07-12,4675.632116243333
18_92_2013-07-19,8876.509431990835
18_92_2013-07-26,65942.65260989558
18_93_2012-11-02,8055.245141790153
18_93_2012-11-09,906.1762792745543
18_93_2012-11-16,15144.744081690553
18_93_2012-11-23,60837.0131034466
18_93_2012-11-30,14908.657314441074
18_93_2012-12-07,29719.757879414694
18_93_2012-12-14,12101.095171147506
18_93_2012-12-21,3961.761617452295
18_93_2012-12-28,26819.026679519066
18_93_2013-01-04,31311.591614778517
18_93_2013-01-11,15951.119281867936
18_93_2013-01-18,15648.90446213117
18_93_2013-01-25,21428.528458386354
18_93_2013-02-01,3587.5678704697843
18_93_2013-02-08,38880.83216091959
18_93_2013-02-15,18768.31338383635
18_93_2013-02-22,17687.88875667418
18_93_2013-03-01,10710.931396572932
18_93_2013-03-08,2198.9949877896834
18_93_2013-03-15,7078.34416150884
18_93_2013-03-22,4125.037992251015
18_93_2013-03-29,13592.755265393225
18_93_2013-04-05,36368.80180764858
18_93_2013-04-12,6031.056026844145
18_93_2013-04-19,13475.362509827371
18_93_2013-04-26,7326.047772896547
18_93_2013-05-03,1395.9373825129062
18_93_2013-05-10,444.6625524579295
18_93_2013-05-17,10623.168647779778
18_93_2013-05-24,5688.220286271725
18_93_2013-05-31,1972.4670298414546
18_93_2013-06-07,7148.08045769873
18_93_2013-06-14,7079.779502501546
18_93_2013-06-21,22492.239788534684
18_93_2013-06-28,3430.5820253153092
18_93_2013-07-05,1640.8844942295727
18_93_2013-07-12,60466.42829606596
18_93_2013-07-19,54051.32967180739
18_93_2013-07-26,-1661.708797802264
18_94_2012-11-02,6458.501152003785
18_94_2012-11-09,4452.372295041246
18_94_2012-11-16,22298.64711451063
18_94_2012-11-23,10263.680159014913
18_94_2012-11-30,1778.9889283510806
18_94_2012-12-07,2022.1987266667775
18_94_2012-12-14,6268.030405037877
18_94_2012-12-21,1520.0239525978704
18_94_2012-12-28,6321.008348541057
18_94_2013-01-04,-108.05618490638813
18_94_2013-01-11,31.47880173503701
18_94_2013-01-18,5782.135584350029
18_94_2013-01-25,6107.760839366537
18_94_2013-02-01,38221.966265385745
18_94_2013-02-08,21188.1597334845
18_94_2013-02-15,21422.171497600608
18_94_2013-02-22,185.674938906444
18_94_2013-03-01,13467.496767469984
18_94_2013-03-08,15702.92910834508
18_94_2013-03-15,2297.4907817335325
18_94_2013-03-22,2327.818316278945
18_94_2013-03-29,16332.96202642247
18_94_2013-04-05,23093.555089748505
18_94_2013-04-12,23865.59691788235
18_94_2013-04-19,62674.414397961395
18_94_2013-04-26,4186.882996609371
18_94_2013-05-03,9773.857064322603
18_94_2013-05-10,61666.40873347593
18_94_2013-05-17,7910.065329718306
18_94_2013-05-24,728.6530343204678
18_94_2013-05-31,15179.049917613134
18_94_2013-06-07,62751.31171018114
18_94_2013-06-14,18892.439453160507
18_94_2013-06-21,28618.1941595482
18_94_2013-06-28,11587.55494124831
18_94_2013-07-05,3574.6683790606016
18_94_2013-07-12,25347.763891203533
18_94_2013-07-19,32248.15451422048
18_94_2013-07-26,16419.958574532862
18_95_2012-11-02,15807.415904383603
18_95_2012-11-09,21474.652395872916
18_95_2012-11-16,3594.6708602538693
18_95_2012-11-23,40190.67153256201
18_95_2012-11-30,19186.67448253744
18_95_2012-12-07,18011.375951815866
18_95_2012-12-14,12790.324674608886
18_95_2012-12-21,2291.452638112391
18_95_2012-12-28,8274.862879029217
18_95_2013-01-04,4284.069581480913
18_95_2013-01-11,14953.1215093436
18_95_2013-01-18,36858.732242237245
18_95_2013-01-25,6640.21136283194
18_95_2013-02-01,13770.255529931113
18_95_2013-02-08,7891.921517858008
18_95_2013-02-15,1438.0247060860165
18_95_2013-02-22,594.6276046367541
18_95_2013-03-01,10744.635340074896
18_95_2013-03-08,6047.663338706217
18_95_2013-03-15,2058.7021757211405
18_95_2013-03-22,7874.160241016636
18_95_2013-03-29,7181.203756937998
18_95_2013-04-05,21184.1457204211
18_95_2013-04-12,3128.429065383603
18_95_2013-04-19,1235.8834518593874
18_95_2013-04-26,58128.358291022065
18_95_2013-05-03,54617.15740116088
18_95_2013-05-10,-1219.5525457888348
18_95_2013-05-17,6943.715008678933
18_95_2013-05-24,4332.237970224181
18_95_2013-05-31,22390.791376691726
18_95_2013-06-07,10359.265992582536
18_95_2013-06-14,1331.3639330623184
18_95_2013-06-21,2141.354064095573
18_95_2013-06-28,-437.69575186984497
18_95_2013-07-05,5836.73229877366
18_95_2013-07-12,1707.8469114938669
18_95_2013-07-19,5783.570728571947
18_95_2013-07-26,-195.66554729351753
18_96_2012-11-23,-68.34540294725952
18_96_2012-11-30,5449.447293312499
18_96_2012-12-07,6856.165245765582
18_96_2012-12-14,41308.76168708901
18_97_2012-11-02,23993.986735154012
18_97_2012-11-09,21099.207342710903
18_97_2012-11-16,-435.0728597878228
18_97_2012-11-23,13402.7336383979
18_97_2012-11-30,15161.449517795178
18_97_2012-12-07,2340.020553634219
18_97_2012-12-14,2218.7053817728233
18_97_2012-12-21,17297.023395381504
18_97_2012-12-28,22971.418173231825
18_97_2013-01-04,25944.316466972123
18_97_2013-01-11,63978.80473351089
18_97_2013-01-18,4387.593381042388
18_97_2013-01-25,7221.66583747738
18_97_2013-02-01,62657.31077695875
18_97_2013-02-08,6711.126524256366
18_97_2013-02-15,154.2464865631399
18_97_2013-02-22,13808.776465557501
18_97_2013-03-01,60766.24600288649
18_97_2013-03-08,19147.179358030524
18_97_2013-03-15,27370.984887435658
18_97_2013-03-22,12879.785207586865
18_97_2013-03-29,3367.6801512768084
18_97_2013-04-05,23650.769863527872
18_97_2013-04-12,31560.12135962212
18_97_2013-04-19,16001.930521775861
18_97_2013-04-26,15632.107142171175
18_97_2013-05-03,17572.4409357094
18_97_2013-05-10,3186.8810667882535
18_97_2013-05-17,41635.54156612637
18_97_2013-05-24,18334.5943946799
18_97_2013-05-31,14021.50310272533
18_97_2013-06-07,13257.38359522758
18_97_2013-06-14,1638.9248056834265
18_97_2013-06-21,7015.047770096925
18_97_2013-06-28,3797.7229384887114
18_97_2013-07-05,14077.61098091576
18_97_2013-07-12,34713.37899952029
18_97_2013-07-19,5882.448405537483
18_97_2013-07-26,13755.997362544762
18_98_2012-11-02,7646.254798539742
18_98_2012-11-09,1569.9880957440212
18_98_2012-11-16,291.8529522540022
18_98_2012-11-23,9930.075594790245
18_98_2012-11-30,5616.880013953677
18_98_2012-12-07,2059.253147756892
18_98_2012-12-14,7171.6432057994325
18_98_2012-12-21,6847.197443657117
18_98_2012-12-28,18476.665023885766
18_98_2013-01-04,3250.8371177770355
18_98_2013-01-11,960.2838849182107
18_98_2013-01-18,57705.80101330762
18_98_2013-01-25,53972.92908917274
18_98_2013-02-01,-1366.842724288344
18_98_2013-02-08,6737.6917848097655
18_98_2013-02-15,3804.1613484361637
18_98_2013-02-22,22686.573501702565
18_98_2013-03-01,10170.359638051848
18_98_2013-03-08,960.1653958365002
18_98_2013-03-15,1850.9268440411092
18_98_2013-03-22,5222.981341770535
18_98_2013-03-29,1550.2729039033156
18_98_2013-04-05,5550.866734253081
18_98_2013-04-12,-202.7319576339234
18_98_2013-04-19,-137.6113617923666
18_98_2013-04-26,5186.3509532246235
18_98_2013-05-03,6809.657583110929
18_98_2013-05-10,45055.427594512556
18_98_2013-05-17,22257.570119658583
18_98_2013-05-24,21519.249190063103
18_98_2013-05-31,-366.7660346837296
18_98_2013-06-07,11561.892896607049
18_98_2013-06-14,14723.966614356865
18_98_2013-06-21,1477.4481730467874
18_98_2013-06-28,1568.1790280191838
18_98_2013-07-05,16537.462551511802
18_98_2013-07-12,23102.578985233897
18_98_2013-07-19,23225.385514325753
18_98_2013-07-26,61656.161179463845
18_99_2012-11-30,2131.8193172689244
18_99_2012-12-07,6059.798426839087
18_99_2012-12-14,59360.19344204385
18_99_2012-12-21,6034.831866089007
18_99_2013-01-11,403.6330280587329
19_1_2012-11-02,23695.111050135354
19_1_2012-11-09,51076.95159306721
19_1_2012-11-16,15950.128986502006
19_1_2012-11-23,31190.87758609506
19_1_2012-11-30,18513.494287447495
19_1_2012-12-07,4156.225111670417
19_1_2012-12-14,24443.420982334363
19_1_2012-12-21,43750.24026269221
19_1_2012-12-28,38806.8098806749
19_1_2013-01-04,30740.665196283648
19_1_2013-01-11,21231.307364619708
19_1_2013-01-18,5994.060598334583
19_1_2013-01-25,32425.26833820116
19_1_2013-02-01,18230.582747645323
19_1_2013-02-08,10836.838355231272
19_1_2013-02-15,21748.76728035736
19_1_2013-02-22,10257.90548455049
19_1_2013-03-01,6334.650794423184
19_1_2013-03-08,7003.61232662834
19_1_2013-03-15,14101.33376290211
19_1_2013-03-22,28154.744356704836
19_1_2013-03-29,6622.447578359929
19_1_2013-04-05,13591.559367418831
19_1_2013-04-12,8416.289841643633
19_1_2013-04-19,2462.864954444575
19_1_2013-04-26,998.8263011962067
19_1_2013-05-03,6726.791966094597
19_1_2013-05-10,3420.067404301382
19_1_2013-05-17,3835.708225116657
19_1_2013-05-24,5259.553838904893
19_1_2013-05-31,5368.756630222535
19_1_2013-06-07,16348.612764157539
19_1_2013-06-14,3111.53471406506
19_1_2013-06-21,1301.3088014522054
19_1_2013-06-28,3135.807397874197
19_1_2013-07-05,69405.63852323967
19_1_2013-07-12,1071.1804308255398
19_1_2013-07-19,52444.73855034877
19_1_2013-07-26,3755.5614755881306
19_2_2012-11-02,6928.0242386815535
19_2_2012-11-09,6637.343334271387
19_2_2012-11-16,21084.255787367983
19_2_2012-11-23,6860.964936956881
19_2_2012-11-30,1149.5914525767296
19_2_2012-12-07,1744.4017851294388
19_2_2012-12-14,-26.490068861908654
19_2_2012-12-21,9949.501347393187
19_2_2012-12-28,1657.4574277324464
19_2_2013-01-04,6514.558907949624
19_2_2013-01-11,424.02514751484506
19_2_2013-01-18,374.1591142372756
19_2_2013-01-25,11610.12545773797
19_2_2013-02-01,8121.453935599266
19_2_2013-02-08,61525.488103510084
19_2_2013-02-15,20740.226232996643
19_2_2013-02-22,20017.55903725261
19_2_2013-03-01,21616.916430006895
19_2_2013-03-08,21583.846637118168
19_2_2013-03-15,21340.69308374634
19_2_2013-03-22,3410.5055742401414
19_2_2013-03-29,3978.666789702821
19_2_2013-04-05,18055.454842410738
19_2_2013-04-12,68274.69928522012
19_2_2013-04-19,52315.327520141815
19_2_2013-04-26,121486.6346047071
19_2_2013-05-03,38067.299934683164
19_2_2013-05-10,34029.559045754955
19_2_2013-05-17,91835.83597077
19_2_2013-05-24,13671.356581056056
19_2_2013-05-31,19570.13533507723
19_2_2013-06-07,12182.993422180527
19_2_2013-06-14,-41.51523199836565
19_2_2013-06-21,23577.847371753498
19_2_2013-06-28,47996.19346996577
19_2_2013-07-05,13335.47421711225
19_2_2013-07-12,30421.210456782024
19_2_2013-07-19,16328.568865977772
19_2_2013-07-26,4373.77989619889
19_3_2012-11-02,22871.678974882016
19_3_2012-11-09,43118.17420891082
19_3_2012-11-16,39726.716047453345
19_3_2012-11-23,29184.217398798562
19_3_2012-11-30,20092.048246832695
19_3_2012-12-07,5618.604482298297
19_3_2012-12-14,31997.950083821044
19_3_2012-12-21,17244.074503073687
19_3_2012-12-28,12928.85367235716
19_3_2013-01-04,19951.488504871275
19_3_2013-01-11,9277.590008186522
19_3_2013-01-18,2770.9079418787323
19_3_2013-01-25,6424.037918121858
19_3_2013-02-01,7273.622185352759
19_3_2013-02-08,13550.059288231545
19_3_2013-02-15,27688.206793246434
19_3_2013-02-22,7774.554270839531
19_3_2013-03-01,14259.278526131759
19_3_2013-03-08,9220.514505172498
19_3_2013-03-15,2828.0821699983458
19_3_2013-03-22,1129.5900984838875
19_3_2013-03-29,6965.657391875173
19_3_2013-04-05,3500.1353936937635
19_3_2013-04-12,3571.414968206498
19_3_2013-04-19,5531.433102500701
19_3_2013-04-26,5817.9166493367675
19_3_2013-05-03,16579.7303464131
19_3_2013-05-10,3462.1552382831915
19_3_2013-05-17,1819.281446129816
19_3_2013-05-24,3253.175055331692
19_3_2013-05-31,68557.1617831811
19_3_2013-06-07,675.1809693377087
19_3_2013-06-14,51588.803505745236
19_3_2013-06-21,3763.128625297749
19_3_2013-06-28,6923.311731727589
19_3_2013-07-05,6958.136990170746
19_3_2013-07-12,20002.50074203738
19_3_2013-07-19,6005.1981467500345
19_3_2013-07-26,1715.2235701928485
19_4_2012-11-02,2186.6882489164677
19_4_2012-11-09,57.776758545375365
19_4_2012-11-16,10260.777306627406
19_4_2012-11-23,1682.5461277291854
19_4_2012-11-30,6092.462922219586
19_4_2012-12-07,432.41030280446074
19_4_2012-12-14,225.67491466969113
19_4_2012-12-21,11914.301966563367
19_4_2012-12-28,6147.931015046747
19_4_2013-01-04,56871.755495964266
19_4_2013-01-11,17741.75051787893
19_4_2013-01-18,19662.167102792566
19_4_2013-01-25,22167.387002663516
19_4_2013-02-01,20980.817373528193
19_4_2013-02-08,22038.810966637753
19_4_2013-02-15,3095.659753535719
